1126.4845275878906,483.959459066391
1429.1759490966797,390.3651165962219
1398.2398223876953,695.3034424781799
961.9235229492188,839.76646900177
1213.5507202148438,939.6701073646545
1182.5037002563477,873.665943145752
826.4668464660645,636.516523361206
884.7647094726562,253.44004154205322
1001.8402862548828,623.1969738006592
1521.4567565917969,728.48792552948
1107.5184631347656,797.5871443748474
959.0796661376953,907.7978038787842
703.3603477478027,405.17058849334717
790.5875587463379,846.0040211677551
901.787166595459,948.9579105377197
1317.7575302124023,225.01740753650665
1414.0145874023438,879.9521613121033
1053.2858276367188,239.52946722507477
741.5353202819824,800.9823703765869
785.2032852172852,379.16672229766846
