923.9054489135742,282.30013847351074
1150.6044387817383,389.50721740722656
1040.035629272461,518.1660890579224
701.3778305053711,494.0871047973633
833.3710670471191,749.4924545288086
837.5289344787598,620.6824994087219
675.8791923522949,339.30498719215393
833.2383728027344,145.01375377178192
804.4947624206543,285.10767102241516
1113.9907836914062,599.7641658782959
815.9954452514648,470.2800643444061
668.312873840332,608.8197755813599
656.0016059875488,262.5107789039612
583.1926918029785,451.19674801826477
607.825984954834,663.7183713912964
1123.6166381835938,257.09721744060516
995.5130767822266,705.7735848426819
947.8432846069336,137.52261757850647
559.3849754333496,444.59790229797363
724.9443626403809,228.23531806468964
