1246.7148971557617,478.1629264354706
1414.7702407836914,614.8138046264648
1270.938835144043,782.4856853485107
896.6770362854004,620.5032849311829
909.2665672302246,867.9858613014221
988.5415649414062,786.5200710296631
918.4220123291016,403.7177860736847
1163.1103134155273,197.8022825717926
1132.0285034179688,482.55239367485046
1309.1094589233398,881.6817355155945
1052.6451873779297,671.6719150543213
789.9254608154297,680.889036655426
876.7825126647949,193.1352549791336
774.0927886962891,518.9432644844055
685.7246017456055,683.3255553245544
1438.0123901367188,444.45814847946167
1126.2948989868164,930.7079029083252
1321.0648727416992,283.96488904953003
733.7729072570801,465.14264702796936
988.820686340332,221.50021076202393
